40,439.42,40,364.311,175.821,20,180,393.983,180,464.106,100,450,0,0,0,0,0,1
40,439.42,40,364.311,175.821,20,180,393.983,180,464.106,100.145,449.179,10,0,0,0,0,1
40,439.42,40,364.311,175.821,20,180,393.983,180,464.106,100.289,448.359,10,0,0,0,0,1
40,439.42,40,364.311,175.821,20,180,393.983,180,464.106,100.434,447.538,10,0,0,0,0,1
40,439.42,40,364.311,175.821,20,180,393.983,180,464.106,100.579,446.717,10,0,0,0,0,1
40,439.42,40,364.311,175.821,20,180,393.983,180,464.106,100.723,445.897,10,0,0,0,0,1
40,439.42,40,364.311,175.821,20,180,393.983,180,464.106,100.868,445.076,10,0,0,0,0,1
40,433.497,40,357.12,175.821,20,180,388.948,180,458.183,101.013,444.255,10,0,0,0,0,1
40,433.497,40,357.12,175.821,20,180,388.948,180,458.183,101.158,443.435,10,0,0,0,0,1
40,433.497,40,357.12,175.821,20,180,388.948,180,458.183,101.302,442.614,10,0,0,0,0,1
40,433.497,40,357.12,175.821,20,180,388.948,180,458.183,101.447,441.794,10,0,0,0,0,1
40,433.497,40,357.12,175.821,20,180,388.948,180,458.183,101.592,440.973,10,0,0,0,0,1
40,433.497,40,357.12,175.821,20,180,388.948,180,458.183,101.736,440.152,10,0,0,0,0,1
40,433.497,40,357.12,175.821,20,180,388.948,180,458.183,101.881,439.332,10,0,0,0,0,1
40,427.574,40,349.929,175.821,20,180,383.913,180,452.26,102.026,438.511,10,0,0,0,0,1
40,427.574,40,349.929,175.821,20,180,383.913,180,452.26,102.17,437.69,10,0,0,0,0,1
40,427.574,40,349.929,175.821,20,180,383.913,180,452.26,102.315,436.87,10,0,0,0,0,1
40,427.574,40,349.929,175.821,20,180,383.913,180,452.26,102.46,436.049,10,0,0,0,0,1
40,427.574,40,349.929,175.821,20,180,383.913,180,452.26,102.605,435.228,10,0,0,0,0,1
40,427.574,40,349.929,175.821,20,180,383.913,180,452.26,102.749,434.408,10,0,0,0,0,1
40,427.574,40,349.929,175.821,20,180,383.913,180,452.26,102.894,433.587,10,0,0,0,0,1
40,427.574,40,349.929,175.821,20,180,383.913,180,452.26,103.039,432.766,10,0,0,0,0,1
40,427.574,40,349.929,175.821,20,180,383.913,180,452.26,103.183,431.946,10,0,0,0,0,1
40,427.574,40,349.929,175.821,20,180,383.913,180,452.26,103.328,431.125,10,0,0,0,0,1
40,427.574,40,349.929,175.821,20,180,383.913,180,452.26,103.473,430.304,10,0,0,0,0,1
40,427.574,40,349.929,175.821,20,180,383.913,180,452.26,103.617,429.484,10,0,0,0,0,1
40,427.574,40,349.929,175.821,20,180,383.913,180,452.26,103.762,428.663,10,0,0,0,0,1
40,427.574,40,349.929,175.821,20,180,383.913,180,452.26,103.907,427.842,10,0,0,0,0,1
40,427.574,40,349.929,175.821,20,180,383.913,180,452.26,104.052,427.022,10,0,0,0,0,1
40,427.574,40,349.929,175.821,20,180,383.913,180,452.26,104.196,426.201,10,0,0,0,0,1
40,427.574,40,349.929,175.821,20,180,383.913,180,452.26,104.341,425.381,10,0,0,0,0,1
40,427.574,40,349.929,175.821,20,180,383.913,180,452.26,104.486,424.56,10,0,0,0,0,1
40,427.574,40,349.929,175.821,20,180,383.913,180,452.26,104.63,423.739,10,0,0,0,0,1
40,427.574,40,349.929,175.821,20,180,383.913,180,452.26,104.775,422.919,10,0,0,0,0,1
40,427.574,40,349.929,175.821,20,180,383.913,180,452.26,104.92,422.098,10,0,0,0,0,1
40,409.805,40,328.356,175.82,20,180,368.807,180,434.49,105.064,421.277,10,0,0,0,0,1
40,409.805,40,328.356,175.82,20,180,368.807,180,434.49,105.209,420.457,10,0,0,0,0,1
40,409.805,40,328.356,175.82,20,180,368.807,180,434.49,105.354,419.636,10,0,0,0,0,1
40,409.805,40,328.356,175.82,20,180,368.807,180,434.49,105.499,418.815,10,0,0,0,0,1
40,409.805,40,328.356,175.82,20,180,368.807,180,434.49,105.643,417.995,10,0,0,0,0,1
40,409.805,40,328.356,175.82,20,180,368.807,180,434.49,105.788,417.174,10,0,0,0,0,1
40,409.805,40,328.356,175.82,20,180,368.807,180,434.49,105.933,416.353,10,0,0,0,0,1
40,409.805,40,328.356,175.82,20,180,368.807,180,434.49,106.077,415.533,10,0,0,0,0,1
40,409.805,40,328.356,175.82,20,180,368.807,180,434.49,106.222,414.712,10,0,0,0,0,1
40,409.805,40,328.356,175.82,20,180,368.807,180,434.49,106.367,413.891,10,0,0,0,0,1
40,409.805,40,328.356,175.82,20,180,368.807,180,434.49,106.511,413.071,10,0,0,0,0,1
40,409.805,40,328.356,175.82,20,180,368.807,180,434.49,106.656,412.25,10,0,0,0,0,1
40,409.805,40,328.356,175.82,20,180,368.807,180,434.49,106.801,411.43,10,0,0,0,0,1
40,409.805,40,328.356,175.82,20,180,368.807,180,434.49,106.946,410.609,10,0,0,0,0,1
40,409.805,40,328.356,175.82,20,180,368.807,180,434.49,107.09,409.788,10,0,0,0,0,1
40,409.805,40,328.356,175.82,20,180,368.807,180,434.49,107.235,408.968,10,0,0,0,0,1
40,409.805,40,328.356,175.82,20,180,368.807,180,434.49,107.38,408.147,10,0,0,0,0,1
40,409.805,40,328.356,175.82,20,180,368.807,180,434.49,107.524,407.326,10,0,0,0,0,1
40,409.805,40,328.356,175.82,20,180,368.807,180,434.49,107.669,406.506,10,0,0,0,0,1
40,409.805,40,328.356,175.82,20,180,368.807,180,434.49,107.814,405.685,10,0,0,0,0,1
40,409.805,40,328.356,175.82,20,180,368.807,180,434.49,107.958,404.864,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,108.103,404.044,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,108.248,403.223,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,108.393,402.402,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,108.537,401.582,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,108.682,400.761,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,108.827,399.94,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,108.971,399.12,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,109.116,398.299,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,109.261,397.479,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,109.405,396.658,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,109.55,395.837,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,109.695,395.017,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,109.84,394.196,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,109.984,393.375,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,110.129,392.555,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,110.274,391.734,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,110.418,390.913,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,110.563,390.093,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,110.708,389.272,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,110.852,388.451,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,110.997,387.631,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,111.142,386.81,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,111.287,385.989,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,111.431,385.169,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,111.576,384.348,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,111.721,383.527,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,111.865,382.707,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,112.01,381.886,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,112.155,381.066,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,112.299,380.245,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,112.444,379.424,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,112.589,378.604,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,112.734,377.783,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,112.878,376.962,10,0,0,0,0,1
40,392.035,40,306.782,175.82,20,180,353.701,180,416.721,113.023,376.142,10,0,0,0,0,1
40,362.42,40,270.827,175.82,20,180,328.524,180,387.105,113.168,375.321,10,0,0,0,0,1
40,362.42,40,270.827,175.82,20,180,328.524,180,387.105,113.312,374.5,10,0,0,0,0,1
40,362.42,40,270.827,175.82,20,180,328.524,180,387.105,113.457,373.68,10,0,0,0,0,1
40,362.42,40,270.827,175.82,20,180,328.524,180,387.105,113.602,372.859,10,0,0,1,0,0
40,362.42,40,270.827,175.82,20,180,328.524,180,387.105,113.746,372.038,10,0,0,1,0,0
40,362.42,40,270.827,175.82,20,180,328.524,180,387.105,113.891,371.218,10,0,0,1,0,0
40,362.42,40,270.827,175.82,20,180,328.524,180,387.105,114.036,370.397,10,0,0,1,0,0
40,356.496,40,263.636,175.82,20,180,323.489,180,381.182,114.181,369.576,10,0,0,1,0,0
40,356.496,40,263.636,175.82,20,180,323.489,180,381.182,114.325,368.756,10,0,0,1,0,0
40,356.496,40,263.636,175.82,20,180,323.489,180,381.182,114.47,367.935,10,0,0,1,0,0
40,356.496,40,263.636,175.82,20,180,323.489,180,381.182,114.615,367.115,10,0,0,1,0,0
40,356.496,40,263.636,175.82,20,180,323.489,180,381.182,114.759,366.294,10,0,0,1,0,0
40,356.496,40,263.636,175.82,20,180,323.489,180,381.182,114.904,365.473,10,0,0,1,0,0
40,356.496,40,263.636,175.82,20,180,323.489,180,381.182,115.049,364.653,10,0,0,1,0,0
40,350.573,40,256.445,175.82,20,180,318.454,180,375.259,115.193,363.832,10,0,0,1,0,0
40,350.573,40,256.445,175.82,20,180,318.454,180,375.259,115.338,363.011,10,0,0,1,0,0
40,350.573,40,256.445,175.82,20,180,318.454,180,375.259,115.483,362.191,10,0,0,1,0,0
40,350.573,40,256.445,175.82,20,180,318.454,180,375.259,115.628,361.37,10,0,0,1,0,0
40,350.573,40,256.445,175.82,20,180,318.454,180,375.259,115.772,360.549,10,0,0,1,0,0
40,350.573,40,256.445,175.82,20,180,318.454,180,375.259,115.917,359.729,10,0,0,1,0,0
40,350.573,40,256.445,175.82,20,180,318.454,180,375.259,116.062,358.908,10,0,0,1,0,0
40,344.65,40,249.253,175.82,20,180,313.419,180,369.336,116.206,358.087,10,0,0,1,0,0
40,344.65,40,249.253,175.82,20,180,313.419,180,369.336,116.351,357.267,10,0,0,1,0,0
40,344.65,40,249.253,175.82,20,180,313.419,180,369.336,116.496,356.446,10,0,0,1,0,0
40,344.65,40,249.253,175.82,20,180,313.419,180,369.336,116.64,355.625,10,0,0,1,0,0
40,344.65,40,249.253,175.82,20,180,313.419,180,369.336,116.785,354.805,10,0,0,1,0,0
40,344.65,40,249.253,175.82,20,180,313.419,180,369.336,116.93,353.984,10,0,0,1,0,0
40,344.65,40,249.253,175.82,20,180,313.419,180,369.336,117.074,353.164,10,0,0,1,0,0
40,338.727,40,242.062,175.82,20,180,308.383,180,363.413,117.219,352.343,10,0,0,1,0,0
40,338.727,40,242.062,175.82,20,180,308.383,180,363.413,117.364,351.522,10,0,0,1,0,0
40,338.727,40,242.062,175.82,20,180,308.383,180,363.413,117.509,350.702,10,0,0,1,0,0
40,338.727,40,242.062,175.82,20,180,308.383,180,363.413,117.653,349.881,10,0,0,1,0,0
40,338.727,40,242.062,175.82,20,180,308.383,180,363.413,117.798,349.06,10,0,0,1,0,0
40,338.727,40,242.062,175.82,20,180,308.383,180,363.413,117.943,348.24,10,0,0,1,0,0
40,338.727,40,242.062,175.82,20,180,308.383,180,363.413,118.087,347.419,10,0,0,1,0,0
40,332.804,40,234.871,175.82,20,180,303.348,180,357.49,118.232,346.598,10,0,0,1,0,0
40,332.804,40,234.871,175.82,20,180,303.348,180,357.49,118.377,345.778,10,0,0,1,0,0
40,332.804,40,234.871,175.82,20,180,303.348,180,357.49,118.521,344.957,10,0,0,1,0,0
40,332.804,40,234.871,175.82,20,180,303.348,180,357.49,118.666,344.136,10,0,0,1,0,0
40,332.804,40,234.871,175.82,20,180,303.348,180,357.49,118.811,343.316,10,0,0,1,0,0
40,332.804,40,234.871,175.82,20,180,303.348,180,357.49,118.956,342.495,10,0,0,1,0,0
40,332.804,40,234.871,175.82,20,180,303.348,180,357.49,119.1,341.674,10,0,0,1,0,0
40,332.804,40,234.871,175.82,20,180,303.348,180,357.49,119.245,340.854,10,0,0,1,0,0
40,332.804,40,234.871,175.82,20,180,303.348,180,357.49,119.39,340.033,10,0,0,1,0,0
40,332.804,40,234.871,175.82,20,180,303.348,180,357.49,119.534,339.212,10,0,0,1,0,0
40,332.804,40,234.871,175.82,20,180,303.348,180,357.49,119.679,338.392,10,0,0,1,0,0
40,332.804,40,234.871,175.82,20,180,303.348,180,357.49,119.824,337.571,10,0,0,1,0,0
40,332.804,40,234.871,175.82,20,180,303.348,180,357.49,119.968,336.751,10,0,0,1,0,0
40,332.804,40,234.871,175.82,20,180,303.348,180,357.49,120.113,335.93,10,0,0,1,0,0
40,320.958,40,220.489,175.82,20,180,293.277,180,345.643,120.258,335.109,10,0,0,1,0,0
40,320.958,40,220.489,175.82,20,180,293.277,180,345.643,120.403,334.289,10,0,0,1,0,0
40,320.958,40,220.489,175.82,20,180,293.277,180,345.643,120.547,333.468,10,0,0,1,0,0
40,320.958,40,220.489,175.82,20,180,293.277,180,345.643,120.692,332.647,10,0,0,1,0,0
40,320.958,40,220.489,175.82,20,180,293.277,180,345.643,120.837,331.827,10,0,0,1,0,0
40,320.958,40,220.489,175.82,20,180,293.277,180,345.643,120.981,331.006,10,0,0,1,0,0
40,320.958,40,220.489,175.82,20,180,293.277,180,345.643,121.126,330.185,10,0,0,1,0,0
40,315.034,40,213.298,175.82,20,180,288.242,180,339.72,121.271,329.365,10,0,0,1,0,0
40,315.034,40,213.298,175.82,20,180,288.242,180,339.72,121.415,328.544,10,0,0,1,0,0
40,315.034,40,213.298,175.82,20,180,288.242,180,339.72,121.56,327.723,10,0,0,1,0,0
40,315.034,40,213.298,175.82,20,180,288.242,180,339.72,121.705,326.903,10,0,0,1,0,0
40,315.034,40,213.298,175.82,20,180,288.242,180,339.72,121.85,326.082,10,0,0,1,0,0
40,315.034,40,213.298,175.82,20,180,288.242,180,339.72,121.994,325.261,10,0,0,1,0,0
40,315.034,40,213.298,175.82,20,180,288.242,180,339.72,122.139,324.441,10,0,0,1,0,0
40,315.034,40,213.298,175.82,20,180,288.242,180,339.72,122.284,323.62,10,0,0,1,0,0
40,315.034,40,213.298,175.82,20,180,288.242,180,339.72,122.428,322.8,10,0,0,1,0,0
40,315.034,40,213.298,175.82,20,180,288.242,180,339.72,122.573,321.979,10,0,0,1,0,0
