107.667,364.856,5,55
107.827,204.138,5,60
177.378,92.2795,65,60
383.107,92.2062,90,70
562.768,92.2062,90,70
655.917,158.162,155,70
795.648,311.802,185,70
754.892,381.539,250,70
499.008,391.096,270,70
412.154,431.621,205,70
455.847,518.172,95,70
716.196,526.205,85,70
851.979,580.631,145,70
761.277,679.595,255,80
536.674,693.666,270,90
433.879,777.087,200,90
373.91,880.928,260,90
203.505,875.043,275,90
85.9491,836.589,350,90
93.6391,627.263,360,90
